,TextId,Text
7649,1,"#MrTweet I recommend @SteveTLeics_UK because he's a lovely gut to chat to, always funny, witty and interesting. Top Tweet "
7650,1,#mscoscon lightning talk with ms sketch pad 
7651,1,#mscosconf Slide-free lightning talk wasn't planned as slide-free. Went OK anyhow 
7652,1,#Music Monday.. Love this tune  Ã¢â¢Â« http://blip.fm/~7f9jy
7653,1,"#Music Monday: dead and gone by JT!!!! happy music monday everybody, I LOVE MUSIC "
7654,1,#musicmonday 
7655,1,#musicmonday  Crossfire - On Fire 
7656,1,#musicmonday - follow us if you're a fan of McFly 
7657,1,"#musicmonday -&gt; McFly all the way   Already listened to One For The Radio 20 times today, probably annoying the neighbours by now!"
7658,1,#musicmonday &quot;Come Back to Me&quot; by David Cook 
7659,1,#musicmonday &quot;Hurt More Later&quot; by @valemmich is my new favorite song! its now top 3 of my most played songs on itunes! love it 
7660,1,"#musicmonday &quot;Stars of the Lid&quot; Radiolab - is all you need to google. Not a lot happens, it's very relaxing "
7661,1,#musicmonday &quot;Yesterday&quot; by The Beatles - DON'T HATE...I said it- just let it MARINATE 
7662,1,#musicmonday : I seem to be singing the climb andd Too Cool 
7663,1,#musicmonday @ http://www.reggaenews.de : Kafu Banton - Prakata; Eek a Mouse - Wa Do Dem (Live) &amp; Barrington Levy - Murderer(Live)   
7664,1,#musicmonday ain't I young l.a...@MiZZxBUTTA u already know how we do 
7665,1,#musicmonday Alasdair Mac Colla- Clannad..keep the Irish music alive 
7666,1,#musicmonday All in my head - Nick Lachey 
7667,1,#musicmonday Bill Withers &quot;Lovely Day&quot; Ã¢â¢Â« http://twt.fm/160641 A great song to lift anyone's spirits! Enjoy 
7668,1,#musicmonday Blood On The Dance Floor (@btdfmusic) 
7669,1,#musicmonday coffeeshop sound track - #alltimelow 
7670,1,#musicmonday counting crows 'mr jones' classic summer song great to listen to in the sunshine 
7671,1,#musicmonday David Archuleta-Touch My Hand....very sweet song 
7672,1,#musicmonday Decode-Paramore 
7673,0,"#musicmonday Donny Hathaway &quot;A Song For You&quot;, &quot;All We Know&quot;, &quot;Giving Up&quot;... Yeah, it's that type of day. "
7674,1,#musicmonday eminem-beautiful 
7675,1,#musicmonday Give it away 
7676,1,#musicmonday Hit The Lights- Speakers Blown. 
7677,1,#musicmonday http://bit.ly/YS0ri  Sierra Nobel ~ Possibilities 
7678,0,#musicmonday i got the blues today     ***sad  *****
7679,1,#musicmonday i see like no recommendations for Christian music so i recommend an Christian song 
7680,1,#musicmonday if i didn't have you - @mitchelmusso &amp; Emily Osment 
7681,1,#musicmonday I'm gonna go Metal! Listen to KoRn!  x
7682,0,#Musicmonday I'm in a new york state of mind! And I really am stuck in chicago missing ny 
7683,1,"#musicmonday Im lisetning to Build God, then we'll talk... dunno why, but you mqay be interested "
7684,1,#musicmonday Im on a boat - The Lonely Island Feat. T-Pain  
7685,1,#musicmonday Incomplete - The Last Goodnight! 
7686,1,#musicmonday is good. We are the champions - Queen 
7687,1,#musicmonday It's an Asanee &amp; Wasan day  http://bit.ly/WRUqv
7688,1,#musicmonday Jonas Brothers-Fly With Me 
7689,1,#musicmonday jonas brothers-paranoid 
7690,1,#musicmonday Led Zeppelin - Stairway to heaven &amp; Heart breaker 
7691,1,#musicmonday Listening 2 Jay-Z &quot;Brooklyn We Go Hard&quot; Damn right Bitches! 
7692,1,#musicmonday listening to the cruxshawdows &amp; vnv nation. saw Cruxshadows live before &amp; will be seeing vnv nation live in July 
7693,1,#musicmonday love like this - natasha ft. sean kingston.. old song but i love it 
7694,1,#musicmonday Marilyn Manson - Arma-Goddamn-Motherfuckin-Geddon 
7695,1,#musicmonday Memories  &lt;3  Ã¢â¢Â« http://blip.fm/~7f85p
7696,1,#musicmonday new @theghost1000 album 
7697,1,#musicmonday No 1 #twitterband#deathandtaxes 
7698,1,#musicmonday Open Happiness is the ultimate summer song 
7699,1,#musicmonday Poison Ivy by Jonas Brothers 
7700,1,#musicmonday Quietdrive - Time After Time  Perfect for a Rainy night!
7701,1,"#musicmonday Rise above, we're gonna rise above! And @honeysuckle, thanks for the props!  Ã¢â¢Â« http://blip.fm/~7gp1i"
7702,1,"#musicmonday robo tech- hyper crush, wish me luck- glacier hiking, take me to L.A.- weekend warriors. love music mondays! "
7703,1,#musicmonday so morning to all twittytickelers 
7704,1,#musicmonday Soulja Boy- Kiss Me Thru The Phone &amp; anything Alphabeat as I'm rekindling my love for them! 
7705,1,#musicmonday The Fray - How To Save A Life. The song i listen to each night before i go to sleep 
7706,1,#musicmonday the sensitive kind - santana   OMG what a track
7707,1,#musicmonday this song is just epic win!  Ã¢â¢Â« http://blip.fm/~7f4ec
7708,1,#musicmonday Tommy February - &quot;Lonely in Gorgeous&quot; I missed that song. 
7709,1,#musicmonday trouble by nevershoutnever. great song! 
7710,1,#musicmonday Vote 100 times for McFLY! www.musiqtone.com and if you wanna be very nice...SPREAD THE WORLD 
7711,1,#musicmonday wetter -twista  r0fl
7712,1,#musicmonday YELLOWCARD fffffffttttttttttwwwwwwwww 
7713,1,"#musicmonday, i have the best bandsoff myspace that no one ill knwo coz theyll copy me -_- yay for secrety  or whatevr add @KayPerry  ?"
7714,1,"#MusicMonday...This one's gotta be it, because I plan on spending the day by the pool  ? http://blip.fm/~6iww7"
7715,1,#musicmonday: Playlist: 80s Music. Now playing: Metallica - Fade to Black 
7716,1,#musicmonday: Take it home by White Tie Affair 
7717,1,#musicmondays Purchased Paolo and Merriweather albs today ... What soulful inspiration on this sunny day 
7718,1,#MUSTFollowFriday @icnunes @xuxudrops @twittess @BrunoSwell 
7719,0,#mw2   &quot;Modern Warfare 2 E3 2009 IGN Interview.mov&quot; -- Upload Failed: An unknown error occurred. Damn you youtube! ;)
7720,1,#mw2 and slugger u gotta keep us informed haha and i am saying this on behalf of all wen i say WE CAN'T WAIT FOR IT TO COME OUT!!!!  
7721,1,#mw2 Just some Multiplayer videos showing the new perks and maps will be cool 
7722,1,"#mw2 lmao i love the nerds who bitch about which system is better, theyre just so dumb "
7723,1,"#mw2 please bring out fairly regular updates like new guns and maps, FREE please "
7724,0,#mw2 PLEEEEEEEEEEEEZ HAV THE G36C BACK PLEEEEZ OTHERWISE ILL BE SAD  
7725,1,#mw2 remove juggernaut its useless and doesnt make your epeen any bigger against most guns 
7726,1,#MW2 yea we have it  GREAT WOW look at http://bit.ly/QwS0k  for the Trailer MW 2 check it out
7727,0,#mydadpwns because he loves my music! he is my #1 fan... well my mom is too... i wish they were together...  FML!
7728,1,#mykryptonite forehead kisses 
7729,1,"#mysongfortoday Black and Gold, Adele's cover of that Sam Sparro song. "
7730,0,#MySQL database gone on my #Synology NAS server.. so much for the website of our little girl 
7731,1,#myweakness - brown eyes with long lashes. 
7732,1,#myweakness  Chocolates...
7733,1,"#myweakness - follow me &amp; see  i have a few weaknesses, starting with shopping &amp; shoes! hahaa!"
7734,1,"#myweakness - Good Pianists, Country Music And Chocolate (Y)  xx"
7735,1,"#myweakness  I Love the summer if not for the sun, then for the soles.  http://mypict.me/2cts"
7736,1,#myweakness - jamba juice smoothies (all flavors!) 
7737,1,#myweakness - MUSIC &amp; BOOKS &amp; ROMANCE &amp; MUSIC &amp; BOOKS &amp; ROMANCE &amp; MY BOYFRIEND &amp; MUSIC &amp; FOOOOOOOOD 
7738,1,#myweakness - my daughters smile 
7739,1,#myweakness  my nephew  That's my heart
7740,0,#myweakness - okay so i like to cuddle !!! 
7741,1,#myweakness  OPEN-MINDED people. 
7742,0,#myweakness &quot;he&quot;'s touch..it's magical...nothing like cuddling and being massaged at the same time..i miss &quot;he&quot;'s touch 
7743,0,#myweakness .... girls. girls are my weakness.. i fall in love with them so easily  
7744,1,"#myweakness .... is simply the shoe section.anytime you go shopping for anything, you end up shopping for shoes. am i right?Gossip Girl? "
7745,0,#myweakness ....his name is bobby.... 
7746,0,#myweakness ....YOU...   ...only cuz i got a thing for assholes
7747,1,#myweakness : shopping and my series 
7748,1,#myweakness @charlieskies smile 
7749,0,#myweakness @tangyfruits 
7750,1,#myweakness ` good old school slow jams 
7751,0,#myweakness = that i am lazy sometimes 
7752,1,#myweakness a brownskin honeii tatd up swagd up wit waves hella personality wyt a killer smile 
7753,1,#myweakness a man that can COOK! I mean REALLY COOK. hmm hmm good. 
7754,1,#myweakness A pretty girl with a bag of gummy bears and sunscreen in the other.   
7755,0,#myweakness asian guys  i don't think i'll find another asian guy who is interested in a mexican girl again. *cries*
7756,1,#myweakness batman 
7757,1,"#myweakness Beef &amp; Noodles...homemade noodles, slow stewed w/beef.... YUM "
7758,1,"#myweakness Chocolate, shoes, and clothes "
7759,1,#myweakness cuddles. and teddys. and animals. 
7760,1,"#myweakness darkness, brownies, n friends...im such a goody two shoes "
7761,1,#myweakness Dimples!!!!! Yummy 
7762,1,#myweakness F0OD iN GENERAL.. 
7763,0,#myweakness fictional boys whose lack of existence are severely unfortunate. 
7764,1,#myweakness Funny Boys  &amp; British Accents ;)
7765,0,"#myweakness generic music, or music with guitars and synths "
7766,1,#myweakness getting distracted at Twitter when I do have plenty to do right now!  So... I'll go. #Goodnight all.
7767,1,#myweakness Girlicious  &lt;3
7768,1,#myweakness Good looking models in blue denim jeans 
7769,1,#myweakness guys with hazel/green eyes 
7770,1,"#myweakness HA! )) Video games. Wii, PSP, PS3, PC games, name it  I MISS ROCK BAAAAND!"
7771,0,#myweakness- havin ya girl ya wife in &quot;love&quot; wit trey thongz n can't do nothin bout it... 
7772,1,&amp; thanks to monika.. derek thinks i have problems!  LMAO!
7773,1,&amp; the bf of course 
7774,1,&amp; the graduation parties continue  ;; text meee *
7775,1,&amp; the sun shinin through my window 
7776,0,&amp; this all nighter is not about to work  another one failed... airport @ 730AM. Philippines until the 9th.
7777,0,&amp; this would explain why i HATE relationships  .. needs 2 do something to get my mind off things! CALL or TXT meeeeeee
7778,1,&amp; to those nice people following my progress: i'll write to you soon. so tired right now.  but happily so. miss you all.
7779,1,&amp; to top it off sum1's made ma day hehe 
7780,1,"&amp; woke up to a cake w/ candles lit at my doorstep from @twefe, @twavid &amp; @patwy! you guys keep me going, couldn't ask for better friends! "
7781,0,&amp; you didnt invite me?!*smh  @dirtyred38
7782,1,&amp;&amp; i thinnnk to my self what i wonderrfullll   liiifffeee 
7783,1,&amp;&amp; if you sippin' on Patron with the frames on ya face...get ya hands up and let me get an aye! AYEEEEEE! 
7784,0,&amp;&amp; it always seems to happen to me...around eating ice cream alone 
7785,0,&amp;&amp; still got a bad cold. 
7786,0,&amp;&amp; there's a mosquito in my room! 
7787,0,"-&amp;&amp; Wonderin Why This Is So Hard Furh Me, Buht It Doesnt Seem To Faze Him At All "
7788,1,"&amp;&amp; yeah, HE loves me too! "
7789,0,&amp;&amp;i made more then a couple DUMB mistakes on the math regents 
7790,1,&amp;&amp;the night continues!  w/ my fav mazie; kristina; ericka &amp;&amp; robin!
7791,0,&amp;... very busy day today.  hopefully hanging out with tiffany!
7792,1,&amp;+ I don't think yur beautiful I think yur beyond it  that's like me! Lol
7793,0,&amp;i cried again realizing that i have only a few days left to spend with u. 
7794,0,&amp;I used to like concentrate on my exam 4 like 5 mins thn my mind used to drift off 2guess whO?!A.G..ugh..I love him an all but that's bad 
7795,0,&amp;nd on top of dat i think im gettin sick thanx to SOMEBODY! smh 
7796,0,&amp;not gonna lie. it's 60 degrees in here. thanks for leavin me your sweater molly. brrrrr 
7797,1,&amp;the kitchen sink it was! 
7798,1,--&gt; &quot;After I get Drunk on You&quot;  ...  jÃÂ¡ estÃÂ¡ escolhido 
7799,0,&gt; @austinheap: *PERSONALLY CONFIRMED FROM #IRAN* Tanks have rolled in Tehran ... #iranelection #gr88 Flash back to '79  {Images?}
7800,0,&gt; @SapphireChic @plastiqq..somehow i doubt that 37ism is not existent in @ayanyanks...but she just needs to come to terms with it!!.. 
7801,1,&gt; @SouthwestAir husband and clients are on SWA to Vegas for #ICSC #REcon show. You all always take good care of them. Thanks 
7802,1,--&gt; @suziam same with me  *fingers crossed*
7803,1,&gt; @totalfilm: Try again...Lunchtime Reading: The Story of Gladiator 2 (http://bit.ly/ROqBZ) If this is 4 real it would be gr8 and mental! 
7804,1,&gt; @toxboe You've been smashed  http://is.gd/13i5Z
7805,1,&gt; @yezimary: Installing windows 7 on my macmini. // Ã¥ËÂ¿Ã¥ËÂ¿Ã¯Â¼ÅÃ¦?Â¬Ã¥Â°?Ã¦?Â¿Ã¥â¡Â³Ã§Â­â°Ã§?â¬Ã§Åâ¹Ã¤Â½Â¿Ã§âÂ¨Ã¥Â¿ÆÃ¥Â¾â 
7806,0,"&gt; brother is on his laptop so i cant edit, forgot to run scans whilst i was out and lost at cod  damm this is annying"
7807,1,--&gt; Earrings for the Tiger kitten in you  http://bit.ly/D2JD9
7808,0,"#myweakness I must be boring, because I only have 19 followers.  At least Tyra Banks is following me...fake or real, I don't care."
7809,1,"#myweakness Intelligence, a witty sense of humor, and the ENTIRE female anatomy...(sigh)...God is good... "
7810,0,#myweakness is  the Dominos cheeseburst pizza....shit I want it now! 
7811,1,#myweakness is me and my friends making fun of the clothes this certain teacher at my school wears if you saw her you would to 
7812,0,#myweakness is using cuss words..  BAD Weakness! &gt;_&lt;
7813,1,#myweakness Jesse McCartney's voice! 
